x,y,w,h,cx,cy,hash
637.4494382022472,376.82771535580525,7.569288389513108,8.53183520599251,640.4007490636704,380.2883895131086,4301f5d4636b454e895122f05fcad6f3e1e6d4ce3136347c2eef1d90673d3d398aab22925d5a2dc2547f4ccaa5e67a85e03307e14f5568510681ad92874e89b0
640.590405904059,381.1439114391144,8.191881918819188,9.051660516605166,643.9704797047971,384.91143911439116,ad69c26eb47249718c7ad683846c020ee5c86b116324c3a95215da4df8f62a42353b79f3ec6bd4866b3b7a9701cc459747b4ee523557621b3067b91bb3773667
640.590405904059,381.1439114391144,8.191881918819188,9.051660516605166,643.9704797047971,384.91143911439116,ad69c26eb47249718c7ad683846c020ee5c86b116324c3a95215da4df8f62a42353b79f3ec6bd4866b3b7a9701cc459747b4ee523557621b3067b91bb3773667
640.590405904059,381.1439114391144,8.191881918819188,9.051660516605166,643.9704797047971,384.91143911439116,ad69c26eb47249718c7ad683846c020ee5c86b116324c3a95215da4df8f62a42353b79f3ec6bd4866b3b7a9701cc459747b4ee523557621b3067b91bb3773667
639.1026615969582,380.22433460076047,7.897338403041825,8.50190114068441,642.4030418250951,383.72623574144484,d5b9f0a1aa19c09af8ced3d2a9617a1aa66ca149f112b5833d9122b01f0fd55938b1d7ea6c883f8c0783dd1ed4e0f05e7cf09838dd8de4dfe9b42bbb341bf61a
630.1439688715953,372.2568093385214,8.116731517509727,9.09727626459144,633.4552529182879,375.9377431906615,589aa35e5c27757b05449580f15f31588eddcd270c59f68702637d4041e9f828c89947b6352bf4a058ab78d1547fc401d444a67e4ebd79ac94616f0d327a77e1
635.4221453287197,371.2733564013841,7.58477508650519,8.335640138408305,638.5017301038063,374.6470588235294,fbd3d3ff0306a49d0fe941f4c4c6f52633cfb3bf8aeb8d9335f321279698b96f52dbdf89fb04c8dd37fe08750072324370ce075fbc64e00465aa5edc037903bd
639.0725190839695,368.3206106870229,8.244274809160306,9.129770992366412,642.4923664122138,372.0687022900763,bfc55f02fb2ab0bb1ecc5ddb2d4dd26bfdfcf96574c4033e0605a53bcee0e43ac65ea0b34df094488d9f207b79314aef806416c11596c9a98bcbd4a84f12d676
645.6679536679536,373.2162162162162,7.7992277992278,9.061776061776062,648.8223938223938,376.80694980694983,afaf6e7723ce411968c48f7aaf94a73228b60e1f52fad0cc717da05e6e1e35ec9f2d869fc36ec8266139de61c890c553b46287724a6ee60481d9f3de5112bc9d
637.3308823529412,380.0625,7.514705882352941,8.919117647058824,640.3455882352941,383.7132352941176,f7849524e36543155da2b83e4c0ff138cee83789cd58925820b0ddec1bc9942125daf60ef80eb6863b481a79ce618caab1c1d772c5d880a01dbce1b571cb5511
638.1985294117648,381.5220588235294,7.5588235294117645,8.856617647058824,641.2573529411765,384.9375,b7b5eaef45377b610a7a1bd20d827a181d68368c9a787acb9575d870eb3019df4887c703b6b829d4171dfdbb7e5f05923520b8e6a8b7a44cd3391de267a2c1a5
646.973880597015,382.5858208955224,7.496268656716418,8.921641791044776,650.0223880597015,386.06716417910445,6d0040b8855817642b4fb15d676b58b6c67907831c3d68100445fbbeb0b71dc74f3c33b243e5382c5c0e5bedff72b980ba7283ffe616c4db3696a359f69ed764
649.0333333333333,382.18888888888887,7.485185185185185,8.88888888888889,652.0037037037036,385.6111111111111,c48b8c3d7f7b709a4b8345269914d53c56ba97d091e799f4f09aa9303522e95838fd79d9122654f5c82825d88db1bc41cec5d88c38fa6054618cdc52c44d63de
647.7205387205387,378.7542087542088,7.151515151515151,8.292929292929292,650.5589225589225,381.93602693602696,146b372975433847fdcfacb11bc5f7e9826d55f7ad8ee87e180b7369e37c590670ed26c8cbd934611869d8a5c6bd5b4a3b5fec8c395fd7da72a5a8a769bce9e0
638.7593220338983,380.1593220338983,7.088135593220339,8.196610169491525,641.5796610169491,383.2949152542373,773a228f5e11e2d51c04ad1758b95898c13868e716c08ea8e805933e5f5a9affb731ddee98f3eca432ebdf5644fe059fdc97a2af69cacd259a03b7a7872791b3
645.3667820069204,378.56401384083046,7.017301038062284,8.342560553633218,648.121107266436,381.7231833910035,59a19799560127c1d178b0ee463de5e2d4b730a5870a9f63afa5985e5a3b00d1ce5321bfebda6445f079ac9ca3d14e4160be6cb6d2169da70437e6a91cb91873
646.547703180212,384.53003533568904,7.088339222614841,8.586572438162545,649.3957597173145,387.91519434628975,a986053d3c9b6ff1354af0f820b5cb1a52334898049319282eb7bb51d23a014bee7f388e132059fee596112f12803d963eb34521f348adb7d6d427cbfd4449ff
648.0996784565916,380.3022508038585,6.598070739549839,7.964630225080386,650.6784565916398,383.35691318327974,07cfeafb0eb972ec2cbea44c911f979a53c6e035893d072f1763511b5ebd84e379d4fad5817439ebf701f555e1c08ca108ed5df6a8c3c917820c5fa46203fecc
638.5930599369085,382.69085173501577,6.451104100946372,7.7760252365930596,641.1230283911672,385.8422712933754,b8a32705dc91835676149a929c8564ac5212a2e39a1f52617cbfe5af449bd7a5e70a6d299543b57d7ed59d498c3ef1f90fad1a9884fc4a02d743aaef966b4e03
640.1845637583892,383.48322147651004,6.8120805369127515,8.10738255033557,642.8724832214765,386.56711409395973,51f22e70383654aa28e081c2dda7b8c4d066448ac36874b75685e3c0e9abc7aab2df874fe6ebbb5ab0a19d0009ce0c23e363863b03257687b492816e4bb8abdd
644.8389261744967,384.8255033557047,7.063758389261745,8.164429530201343,647.6510067114094,387.93288590604027,fb524dcd1c5703bf128ac60955550317da6d62ae932047fd8903425f05b45a93250981df3c2ad2b8838148e18b177f8929b7d3577c9960853c0a3ff7f77ae370
628.314381270903,383.0702341137124,7.270903010033445,8.096989966555183,631.2107023411371,386.1505016722408,c61a46c7ce9352db3ae07e6aba0ff1b328ad65bc5569b8d8425a0877f29177b4ae7a38631d0d52baf530c19b06f575abfe307b64bfe687ccf51ec406f58aac3c
634.7491856677525,382.56677524429966,7.1042345276872965,7.990228013029316,637.5667752442997,385.64495114006513,3e8f1ea0cb5156d1c0bcacb03535c5173c1750b39127381f490a38f57d078c307adf1d2f993f0e87904f1f31c3ba8db374fde44733cc935953801ca9b8fe0050
632.2329192546584,382.1894409937888,6.978260869565218,7.866459627329193,634.9472049689441,385.2080745341615,3256d1fe13b895b6beea7f4410653446f572fa1b1e35356a3523a26ebc0a8c60341c5a7414b33bdc8cbfcb29f3176e501c0ba51c90f50d33b4d115341555f727
632.2329192546584,382.1894409937888,6.978260869565218,7.866459627329193,634.9472049689441,385.2080745341615,3256d1fe13b895b6beea7f4410653446f572fa1b1e35356a3523a26ebc0a8c60341c5a7414b33bdc8cbfcb29f3176e501c0ba51c90f50d33b4d115341555f727
636.6712328767123,391.4109589041096,7.243150684931507,8.465753424657533,639.5445205479452,394.70205479452056,0493eac514f536c3ad490557b92e9840d6c943c6ce9c9ee29f4f8032a5ef0f0bf8f35b208c8c9fd1b22cf0dc324a3f73c2f695c83cf6b0f2c24005034e8d3712
635.0856164383562,384.82876712328766,7.311643835616438,8.386986301369863,638.0171232876712,388.13013698630135,1a5463ce5b84791eb7c8a7a9c8c5002826c0ee2d907d7f2a5989b9e4cccf92571e5f3e74ea78e4ea1b7f05a4aac5f01a6d80b352762411bbdece86c80ea615b3
638.0862619808307,382.64536741214056,7.015974440894569,7.987220447284345,640.8626198083067,385.7156549520767,a9913e407da8e18fdd6e24f0327fee8776c9ce371ca0db8d7026397edaff7c8c7b0fd75a6caba9cc1ddb1ccd5bc91e2a1122683dfa861f8e516c287dee7cf8d0
643.7089783281734,383.93188854489165,6.931888544891641,7.882352941176471,646.4241486068112,386.9721362229102,e3f7564ef93fd2c043b11c03e98645bd658420abf40bc23b8a91b819a6c223a403f31e82fbf3faf1d0a43d603806dc553c14a9965db9387e669643fd8a68e987
642.9378881987577,383.90372670807454,6.928571428571429,7.838509316770186,645.6832298136646,386.91614906832297,c5293f50ddacd2c473b2cc543e130217f0a69c39d847796b2eb2c07bbb970d0f75b12891563d509483ecd985bbf2923fabb23037f2f95bd155646563050d0593
639.2587859424921,389.814696485623,6.945686900958466,7.984025559105431,642.0191693290735,392.9105431309904,105bb725cadcfa99e3c0508f48ed1272b4387ad2f7489390a86957e4d6e29c8c9b2edcd2d7cd9be91875d71cd9845dc9b30a7990176ad504a2efa787a850fae1
648.5204081632653,388.91156462585036,7.180272108843537,8.261904761904763,651.4081632653061,391.9353741496599,bd8db3a2e518b093be4f04fcd027ea7013e919b242c9970a8904f6291ec546c740861983ca95174025985d809449e3f1904529cff511ed5ead3ec22f531836a9
648.6378737541528,391.98671096345515,7.1096345514950166,8.355481727574752,651.4784053156146,395.12292358803984,c91e8ac2dd751d30a45ae8180f244ba5665703e671243ba7cd022a060d338739ba76b50d3d923915913593258aa7b7e79611a7a8c65c860c9d0bf0b430581fbc
638.0168918918919,390.07094594594594,7.54054054054054,8.577702702702704,641.0574324324324,393.4087837837838,166377c49ce24430c35dd0ed2eb35870e9abe3a1128d4e84773c73b1e46ac48a8f5cc297d5166126f3d58f2249d21ef541065cdaacfabe0cc02cc9ebc4ccc42f
639.6040268456376,386.5469798657718,7.281879194630872,8.379194630872483,642.5704697986578,389.6677852348993,d9b5355f18d4084cede426d605ebbafc95286b3bd6b36ee7d14b020b13ae0df6bb13215113dd8f0ef3e64b926b008e2592e98196c0e0125858cdf3ee0afe7e76
639.6040268456376,386.5469798657718,7.281879194630872,8.379194630872483,642.5704697986578,389.6677852348993,d9b5355f18d4084cede426d605ebbafc95286b3bd6b36ee7d14b020b13ae0df6bb13215113dd8f0ef3e64b926b008e2592e98196c0e0125858cdf3ee0afe7e76
620.8692810457517,388.3856209150327,6.856209150326797,8.196078431372548,623.5555555555555,391.51633986928107,6c61fe6344f0f5aa50a6cac0b5e9149e8af3296b3e17b26eca2ad158b6c88e9726457c178ef643536e91684067f9651c4314aa1847a4dc3f25182f9454ba1fa8
635.4412698412698,384.8888888888889,6.904761904761905,8.003174603174603,638.152380952381,387.95238095238096,56d73f584e97737b0401a335f452bacf5777ac36fb254465cf592ba5d90994ffe9d474a3553077d123f5d3112eb73b64cb999edcd66eaee3ebbdcd8f44cb3722
629.4229508196721,388.8,6.721311475409836,7.636065573770492,632.1114754098361,391.75409836065575,a0caa20227b91c60fa19baf5ad0e3ca624ea7f536eabce367ead53dbacaeca9a9edba0802aefb2d274fa1bd4c627f4965de81ff459e421271c50addda0b62dff
622.3203883495146,388.4919093851133,6.598705501618123,7.592233009708738,624.9676375404531,391.4012944983819,70af19f402c1daa7b8c60db34574a4f557a511b8782ae37ab3c1ea34498b9fa789d0a9de1c123b0d51bf7feee97f97b8ce0038bb321578c1a3aa79c6c235027d
630.171821305842,383.97938144329896,7.350515463917525,8.439862542955327,633.147766323024,387.4295532646048,bce45a77f5f12115f5b09b66b61373a98dd846adb092a6072332aab71405dd83ddc5a7da9c67356fc28b9a60cbf03cf84126616f2e3d66fb30055d3275f3ea85
624.7788461538462,389.0352564102564,6.903846153846154,8.14102564102564,627.5608974358975,392.26602564102564,d900db7b2326ea106ca27cf41f118dc0a52ecc2b47ae41cdbec989b51f70aae235838dc9cbd7a01f49b3ed3dbc267df4ccd5c657cd46a8b76003a5006e7f6668
630.42996742671,388.1042345276873,6.947882736156352,8.302931596091206,633.2508143322475,391.38110749185665,3271eee1a610636973c1a7bab5a520b344921d738d4e803a5bb1c50ce4fa4efcf988da8d9784a69e4611c4dfe0b54e342310e9a8f347382d4be86a89a0303f28
628.2631578947369,385.05592105263156,7.105263157894737,8.421052631578947,631.1480263157895,388.4078947368421,2c5f5245baf971f8226f895cd846884be3589dd4744f834e01c07473de964b425ad694c9ce87f73d58b52bb9dd235df38fc5c04daabe12c876555cb7401f7434
620.6828478964401,390.80582524271847,6.831715210355987,8.122977346278317,623.4660194174758,393.9644012944984,23a430c9d05695617ce53104972e85f78e80ea0b7cdc4d96ea726f36efa6d6ecbf104fe66f118aaea2a7d86a12e8140587d4b1f2eea7c094f2be53b2a3810766
624.7515723270441,391.52830188679246,7.031446540880503,8.176100628930818,627.5062893081761,394.5691823899371,2b65a30a2f98c865914268fc4bea4081e00551e88a50b38957f0defdfe9c7ce35cfa6eb1ab341120a5f6f45323b8eaae6c481d1384e40d396234288aaba29fe0
629.4967532467532,392.7857142857143,7.009740259740259,8.237012987012987,632.2435064935065,395.91883116883116,d498d441b837fa56a9e88e1cb19e5521a348124c7308a29ffcfbbc6a3b85fc826ba751e2ad59791f8a853c83046ef2ad96ffa422b2d1d7876f7ab3f51054f892
628.8590604026846,393.6711409395973,7.6644295302013425,8.573825503355705,631.9597315436241,397.0,fa9b79a626204a46e9ebb7986606d0f8bb391b79c6dd70cf83eb68735753c32d89d4e0bd0f22dbe4aed574e5580709667990752273afd22c864ff89526609045
620.9838187702265,393.7540453074434,7.456310679611651,8.255663430420713,623.957928802589,396.94174757281553,de5088d29089e3f01686110708bdee20c00b0b36de0ca510af8f644a9ba02f02b7ca11fe03d1523fba303f0a47dbd3dc587979ef11f339b4cc248de431a1141e
618.1165048543689,396.6407766990291,7.482200647249191,8.333333333333334,621.0873786407767,399.84142394822004,ed9b5d77f647c243ae8eebe84ac7b0f675bfc732d3dbb8abe62dbc1e37a26a9fe749049ccb770ad1d472c598929fa34ca19d164b97a9da9a5d2b56144ef55ab9
619.5884244372991,393.4823151125402,7.52411575562701,8.37620578778135,622.6109324758843,396.7266881028939,93799d940cf1f1b41cc6881fd2c8b75e0077982f66e961874104449df6585fb3d2267f327cfc34d4227096567141685fab44173f0dee188a831931a653472491
618.799352750809,394.915857605178,7.673139158576052,8.401294498381876,621.8867313915857,398.1747572815534,5df8b3c83fa2dc500d94da51abb720454adba84e94d7a9edc26aa00f6def62b1a578813768605646dd10b82fde0c3129f801c88e733409acd6bf73b87136012b
624.2735849056604,392.8647798742138,7.327044025157233,8.154088050314465,627.2012578616352,396.04088050314465,893bc6b22a3b3a073415921ecfcce3b9b841ac4f10a752eaa06b9eb5a3c17121bec62060e698bb9e08a68905ae92a06aa48ad75b835f7bcb41c5d66959722ead
626.9866666666667,398.69666666666666,7.473333333333334,8.42,630.0666666666667,402.2033333333333,19edbaa731121fc661085e3b3472f8596f80827f0ea0027c16c4b8dedde8e6b32334e424fb4cf6c0d53ef07d524575a97804ff65544091ebe9019858f8e1b74c
632.3921568627451,394.83986928104576,7.235294117647059,8.477124183006536,635.3888888888889,398.2124183006536,7f6f469ea0bf9882711d3b695f9deaa3515694da9214053a0a73f7bfa855880dd167648c003428f62c703fef092096f7c92d0aabc20d56b3591b9f54cfd17dba
637.28664495114,391.4495114006515,7.511400651465798,8.472312703583063,640.4071661237786,394.7687296416938,ab22cc023ee96aa5206b34f70160006be859954baf1c57d0f8414557a404fa0bcf9088ce9ca5c3b853a86858a553011865bee817278729af6ffef32e882280af
628.9409836065573,388.8295081967213,7.383606557377049,8.60327868852459,631.9573770491803,392.2918032786885,366e6c5223b0427b0232b45b25e88a24d03c10da8e1933598873f1824beb49e641ab05a48e9ec17b17c3bf487e3cda4eb6025a4636f61faea6149bfdcc8bd068
630.8847352024923,388.65732087227417,7.1246105919003115,8.158878504672897,633.8130841121496,391.8380062305296,54db48c2d3c1d89c52ef4d9764c48ae03fd1d48183d8c6c848abba31c595b7a038b126be6d898ff77576e16ec6280a2f3507edf5f5a3ba9a4d331952b1df7716
633.3913043478261,385.66149068322983,7.170807453416149,8.15527950310559,636.3012422360248,388.85714285714283,c8282ff032fec2e5e17991659178b3d0bbdbd6bcb4b25ecb95e17323dc5c8775c9bed130d565f62945529e8b8be7f06bbef0c5454804943f3e4c6317f0c0a2b4
637.4369501466275,386.0263929618768,7.067448680351906,7.956011730205279,640.266862170088,389.0967741935484,b913c9bb444f6cca1ce2370a5a696bfa92b84d5d2189aee05ad705aaa2fae37d71f2d701349b2107f8108c4053f26798aefed0cda2f668b5c3d5f1932724efdd
629.1888544891641,386.0278637770898,7.123839009287925,8.1640866873065,632.1083591331269,389.312693498452,73b388ade9e31270885a53de7708221c47dca842897f5783980f0ce644a4c971f500378ee37b0a290e6afadbdce0b046418789f62457f811a96f6e9ee98a4f52
627.7412140575079,390.05750798722045,7.2300319488817895,8.258785942492013,630.7220447284345,393.3578274760383,6e5eec4c0b5ad56ad148a9ccab89598a0f8af4365b97b7895a93664b90cd7ed7be868b42c5d90634a58962478bbae079f8d99d3a69e1bfdc500a9a93549975f4
626.6125827814569,392.38079470198676,7.486754966887418,8.486754966887418,629.6655629139073,395.8245033112583,cf3fe83b86e32d5eef51ae7a28a06369bdc8e69d42596f40b9c4638285fab11219a32255c12263b3ac951dcb73838d679333fa98e344472a274b66bc9f50e330
626.6125827814569,392.38079470198676,7.486754966887418,8.486754966887418,629.6655629139073,395.8245033112583,cf3fe83b86e32d5eef51ae7a28a06369bdc8e69d42596f40b9c4638285fab11219a32255c12263b3ac951dcb73838d679333fa98e344472a274b66bc9f50e330
642.6491803278689,387.60983606557375,7.462295081967213,8.462295081967213,645.6852459016393,391.11803278688524,ced476fac51f5d7c2a3f54576bcb860d6d4e9512c4ebf1d7a39079d1f66ff938209f0dc1db8c307132a8c3cbcf7bbab65d023c36e1dc0c3859adcd78e1eed3e3
623.3684210526316,398.73308270676694,8.146616541353383,9.090225563909774,626.796992481203,402.4624060150376,bea24fe6d516fd5bc8c902008f4eddc3532ad41ef18149b05f1dd8e377aeaca98da8b7d6bef0abb55117c083ada7d92a0b0f88a504d1b85a03a9ace675883549
628.8673835125448,392.97849462365593,7.691756272401434,8.623655913978494,632.068100358423,396.52329749103944,57974ec78efa0f3e2a76ffe8752a527aaa55e6b847ea915ac22c9e6f07054c62b89a30742c408d864006b84bc9e8f65c0720e87ba1706a569d10bea6ac462948
631.7759197324415,394.066889632107,7.471571906354515,8.364548494983278,634.8294314381271,397.4849498327759,90b9a1f5d3b79203207f6b180497d53b220e52994dce7ff0074122a389d292ae0fccb55b3b467d22fc51e6adcd13773599085ca80756ec342c43218fdf23a09f
632.5602605863193,394.2540716612378,7.195439739413681,8.052117263843648,635.5309446254072,397.5602605863192,459505a93e5d910134ce038a9a21c782b1d665413276b6069fda328321e9b0be01b009f45061f0c1234b86c7d0fc79c724c875b356f293025fd1edcba8a46ac8
615.2424242424242,404.14814814814815,7.4006734006734005,8.377104377104377,618.2895622895622,407.6296296296296,47a2559382040eded491f0dd1bfa94661e027252083324a7b54df8978b792351b59a3d8a2ac554d03dc2c0d7d654d3c0aa8fa48b1dd8355c1edc481e5f7c7da7
616.4421052631579,400.70526315789476,7.743859649122807,8.624561403508771,619.698245614035,404.2105263157895,cb0e582b3197bb4e0140cc8aea4ad3f8027e87476f85b6cfc31910bd83982ad14b221854f7053b4b68f1bfb9b0dc56c259ae46565338a40ced141247b60e7a29
625.5812274368232,399.02527075812276,8.018050541516246,9.061371841155236,628.9386281588447,402.74007220216606,6b16a41c989a9b0a9d9e96055fce463f887cc5bfe9869fb1e22f4e95509cbf0e8eccef2e599160a678e8dfe9ad968940ea07a9056cf7597c8e3ee3b8a1dde433
628.0598006644518,403.62126245847173,7.1694352159468435,8.252491694352159,631.0166112956811,406.9202657807309,5fb710a893c35578ef049aef8218a4865f391cd1710491e47c2f84cd793310b05ea4ec88d768960fdcdc79a0d59161599b3bfde7439e6f9ced411cfb766d3a30
621.9512195121952,403.3623693379791,7.365853658536586,8.519163763066203,625.0278745644599,406.8466898954704,efd2bde61a6c9886be6cf8261220dfadcb8734d482a41ca352bce6d7f119f122486c443f0fe088e4967bca6f766d560b3b51f4a412f0ff322152e45e839c8598
626.7940199335549,401.42857142857144,6.956810631229236,8.039867109634551,629.6146179401993,404.7043189368771,8c8e58cc6c17c1f9cbd32c268bf657500f2c4085af8b079b74ca90a6e9b227e3a4cb8c90f97bed6738f41b8818537f5940b6674f01fc54960a7cdfc08ad976ed
626.1815286624204,397.95541401273886,6.86624203821656,8.031847133757962,628.9554140127389,401.2547770700637,e5eb62a38a64c61323f07a8980654e8456c58801bc228d79510fd5a47b4fbb8cdf39909be2d309ba887d1cc0687c04d00453525d5b5f7eee22c3dac3c6d5a160
618.2302631578947,399.16776315789474,6.213815789473684,7.5,620.5296052631579,402.0361842105263,36fd7d150fb4b48b50190d871eebf0524da63df4e9935ce691a9640b126a778d3af173cb63a854973f7be3b98f2fbe26aae23cff4a332b9352b4d3e484310f40
614.2721088435375,400.18027210884355,6.312925170068027,7.6768707482993195,616.6632653061224,403.1224489795918,d47520e005d42b1ff9d7d98fe279240b63caf5895068b2158d977bec870821951b3977d13f88d548e424414299d3fc01e1d38b6b0220327f7fe2ec9ec21e1dd0
615.3333333333334,404.2180685358255,6.043613707165109,7.373831775700935,617.5545171339564,407.04672897196264,28086840e46acd892cd3c998394acb31c62e36e286998a40a9766e0f7f6847f18a8780177fec22cf5fb0396e70e3cd55877553bfab459971769ff8d4d3f313dd
610.9493243243244,403.6418918918919,6.260135135135135,7.753378378378378,613.2263513513514,406.5945945945946,42b544a1a9ffe8e4d3dabf293927274011b95ba50c347c8acb30580ad90a7f6afeb3e9e963353aab703efe3a8eaabada0918cbbccb9d1e63c9aa47dc39abfd14
613.4895833333334,407.74652777777777,7.607638888888889,8.135416666666666,616.4930555555555,410.75694444444446,dbec803f1574ea94076f10d8fbceed5e3d136dc0ce9ca2bb1d05f5b39bb7b8a5776404c5f2fa857f65d731d06a6778435d2265fa875ab9ef5d9cd47d06e3b886
614.4786885245902,397.2491803278688,7.078688524590164,7.740983606557377,617.1967213114754,400.1344262295082,54792289cc532bc0c270da6ce23017ab3cc85776ca8cd80040ed34edc6204a7a4f45430466b1b72f9958ed4c56b99b1c058f0fe77914adfbb95853019a183515
616.5957446808511,397.8404255319149,7.450354609929078,7.790780141843972,619.5283687943263,400.8085106382979,2fe4de44cb3a541cf451c8dffb269e38ae4b2fa9882dc88337851f35f3d79e898d5306e4a3abb8987368de467ee81cba535824fb0cf7ec8c6680fab6410211c1
613.9542253521126,399.21478873239437,7.644366197183099,7.904929577464789,617.0,402.24295774647885,c721a32cfd227ea16f6d1f2b9e9c97ef533ed497687dfe5d357aad28344c07f542c076b00fe4f1e9165f0e0a403d1f835dcf2b8e8bb3ca4d20f46cb9396be5b6
613.7216494845361,404.680412371134,7.470790378006873,7.65979381443299,616.7079037800687,407.64261168384877,6ec8e333174cfe3f1363c4d2e123ae645a397e4b174e2d8784ae6e934814ff153a08e333966c89b660a43e1578971ed06d9302c0130cfc586e227f8cc6e69079
618.8195488721805,402.3496240601504,6.969924812030075,8.31203007518797,621.5225563909775,405.59774436090225,1fc1e3a0d3ec3cda980be8e2643805b419f2ab65e912eee137aa71c64d10659df01a3c3a310328d48d595e19c9e8383c9782116ed9ec5031e4fa765fbb03b7d4
618.8195488721805,402.3496240601504,6.969924812030075,8.31203007518797,621.5225563909775,405.59774436090225,1fc1e3a0d3ec3cda980be8e2643805b419f2ab65e912eee137aa71c64d10659df01a3c3a310328d48d595e19c9e8383c9782116ed9ec5031e4fa765fbb03b7d4
624.0980392156863,399.16993464052285,7.196078431372549,7.388888888888889,626.90522875817,401.9281045751634,bfbab013ac76efe1b272b20378c9d40e75c46ddbffa5be29934cbd6408b5adaad2d2e3065afc3f29856502ccc9b25fbbadf5bcfc08b712b1a6b320778bd409a0
624.003164556962,402.1898734177215,7.0284810126582276,7.284810126582278,626.7373417721519,404.9620253164557,eefff61d2a6eb8807c30eef57afc87ca3e35a09c3c7b3e50b99b185eb5cea0efceb61021ad7d0a210e575ef49fbdce7297ac509fdaec0bb381ca67b3b3c8d6af
616.4736842105264,399.5592105263158,7.338815789473684,7.7006578947368425,619.3782894736842,402.48355263157896,a2263606e75a24630c095dc1f2775e71a6f6fd1db18681b94a7d999eaa293e65759037e19d99dc336a75a685ac7600e0d60323616eb6fd657e943d92f7f0cabe
612.9010238907849,398.5597269624573,7.242320819112628,7.822525597269625,615.7303754266212,401.51535836177476,4bff3a7bda1bb9d0b4a406622643914e1a001acc23d30172351f69e318bb5f1cbaf1e6c54c869c4b302cf119032fcfa5af5474f4affc4a8ff16dd4da87553e50
620.1648351648352,392.95604395604397,7.970695970695971,8.652014652014651,623.2820512820513,396.2271062271062,3379b6da8693e675380fcc9bc2ff156d93660215750d2180452f3e8b537530c04a698f69a5300fca5dd0e0e321cbecf60568fb3d34ff3b690eaf399f2578f317
621.5528169014085,397.6478873239437,7.633802816901408,7.985915492957746,624.5704225352113,400.6619718309859,5874c1bb032bbcb14f2c1776a03c39ef360569a830cd3fcaf552d12f77ea837e921549ce0c029884c18da63fb8296e62ff4522fd498179e70a9b4c8a46c8474b
622.1111111111111,397.72222222222223,7.697916666666667,7.836805555555555,625.1770833333334,400.77777777777777,811264bf4f2b9fe6c615b3286ca24f46403d8018b0208509d11cda6b02f12018b6885f0e7c5611843c962eadc1ef494afafcf1e184530dfafe0669cf4fce007a
626.7923875432526,396.7854671280277,7.429065743944637,7.695501730103806,629.7301038062284,399.65051903114187,06614e19cb5316a7609b0b96353e80404ea193d41290292caae6b611cd80bcc4ddde881544c37482f3149ccb48c8c2212eb30d9e9166c7e4796a180819e89896
